ID,Año,Fecha,Publicacion,Fecha o numero fuente,Tipo documental,Ruta,Estado del indice real,Calidad de lectura,Entradas curadas,Pasajes automaticos,Pasajes OCR,Paginas detectadas,Temas,Uso en la web,Resumen para indice,Observaciones
682df713c52f,1983,1983,Programa de fiestas,1983C,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1983C.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,3,3,"2, 4, 5","alarde, caballeria, companias, mandos, recorrido",Referencia localizada por OCR visual; revisar contra imagen original,"tón Municipal Uranzu, exhibición de Yoga, a cargo del aldiak Centro de Yoga y Cultura Integral “Acuario” de Irún. | En la calle Santa Elena, se iniciará el Alarde 20,00-etatik. | r apoya los Sanmarciales.",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
c45469dc00d3,1983,1983-06-01,Bidasoan - PH IRUN 0002,1983-06-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1983/1983-06-01 - Bidasoan - PH IRUN 0002.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,6,0,,"Alarde, cantineras, companias, mandos, musica, ritual",Referencia localizada por barrido textual,"'G ran Premio San Marcial de Bolos” por el M aestro D. Jo s é A n ton io C A N O U R A E T X E B E S T E | CANTINERAS DEL ALARDE 1982 | LAR UNBATA, E KA IN A K 25 dítuztela, San Mígeleko enparantzan hasi eta udaletxerairK) 23,30-etan. S | Sanmarziaien sustraien sendotasuna aitortuz età San Marcial, referencia clave para los irundarras, | cional San Marcial de Ju do "" A la misma hora, tendrá lugar la pondientes al ""III Paseo Fotográfico por Irú n "".",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
56ec3b21a78e,1983,1983-09-01,Bidasoan - PH IRUN 0002,1983-09-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1983/1983-09-01 - Bidasoan - PH IRUN 0002.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,7,0,,"cantineras, companias, mandos, musica, ritual",Referencia localizada por barrido textual,", rrio de Mendelu y acompañados por una tam- Infan til en Gipuzkoa Plaza. | BEDERATZI, OSTIRALA -taldeak joko du. Tartean ZEZEN SUZKOA. | Dedicación de una calle a Ma­ Mandos del Alarde .................. 39 Nom enclátor de calles en Hon­ | Durante la función religiosa, una compañía de gos a rtificia le s que culm inará con el tradi­ | del Alarde regresarán a la Ciudad, ve rificán­",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
e6e62c6b1d8c,1983,1983-12-01,Bidasoan - PH IRUN 0002,1983-12-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1983/1983-12-01 - Bidasoan - PH IRUN 0002.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,5,0,,"Alarde, companias, ritual",Referencia localizada por barrido textual,"EXTINCION DE ERMITAS | LA IRUN’GO EUSKAL JIRA VA A MAS | balazo, en la falda del monte San Marcial. que el muchacho era decidido y valiente y dispuesto siempre a complacer a | te Vieja, Meaka, Ibardi y Er- entidades bancarias, deben | una trilogía sobre Irún de ese escritor cronista que es Emilio colina de Hondarhbia, acompañando a m",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
2e5349e62db8,1984,1984,Programa de fiestas,1984A,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1984A.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,5,5,"1, 2, 3, 4, 6","alarde, companias, recorrido",Referencia localizada por OCR visual; revisar contra imagen original,"AYUNTAMIENTO DE LA CIUDAD DE IRUN f ; a - 4 PA PARA CONMEMORAR SUS FIESTAS TRADICIONALES » Z E A fº& (YY d DE SAN PEDRO | '*º“(A…ENº% - z d S GUKS Kepa eta Marzial Doneen Jaiak Irun, 1984ko Ekaina Fiestas de San Pedro y San Marcial Irún, Juni | Constituye para mí un íntimo motivo de satisfacción, aprove- chando la oportunidad que me brinda la celebración de nuest | hoñas EE EEEZ Juan, Sokemuturra y Vaquillas EAK a Dec Gl m 15,00 horas En el Frontón Municipal Uranzu, y organizado por | :““º,'f'!“?k: n ÍV"" ºz""[ºlge':':“d'z'""“º""d'kº BS araudun eta De9,00a — EnelFrontón Municipal Uranzu, tendrá lugar el ""XV",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
2093e8f8832e,1984,1984,Programa de fiestas,1984B,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1984B.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,2,2,"3, 5","companias, mandos, recorrido, ritual",Referencia localizada por OCR visual; revisar contra imagen original,"Torneo de Euskadi de Fútbol Sala San Marcial”, keta” delakoaren kanporaketak. | intervendrán en el Alarde de San Marcial — 11,00etan Junkaleko Ama Birjifaren Eliza nagusian, meza nagusi ospetsua, De 1",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
6a28252e1dad,1984,1984,Programa de fiestas,1984C,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1984C.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,3,3,"1, 3, 5","alarde, mandos, musica, recorrido, ritual",Referencia localizada por OCR visual; revisar contra imagen original,"o GR eresteldeak, Villarele: 6,00 horas En la Plaza San Juan, la Agrupación Cultural Banda de Música | e GEE Íº'z'º'ºº""º | 11,30-etan Urdanibia enparantzan eta “Kateko Kirolzaleak” antolatuta 11,30 horas Enla Plaza Urdanibia, finales del ""XI G | ; gría del pueblo de Trún en su celebración de las u - di a p l fiestas de San Marcial y desea a todos muy feli- d A C A",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
42a53a24bb14,1984,1984-03-01,Bidasoan - PH IRUN 0002,1984-03-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1984/1984-03-01 - Bidasoan - PH IRUN 0002.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,5,0,,"Alarde, ritual",Referencia localizada por barrido textual,"30 de Junio. Irún se vuelca en su Alarde, sus m ú si­ | dro y San Marcial, y, el turismo. Otoño, Septiembre | ermita de San Antón, tenía lu­ | gar el 30 de ju nio a la ermita cho, con sus huevos corres­ | tua» - «Zarautzeneko-portua» - «Zubiaundiko-portua» - «Zubitxi Hendaya, Irún, San Marcial, la siluet",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
0ba6b8100c79,1984,1984-06-01,Bidasoan - PH IRUN 0002,1984-06-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1984/1984-06-01 - Bidasoan - PH IRUN 0002.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,8,0,,"Alarde, cantineras, companias, mandos, musica, ritual",Referencia localizada por barrido textual,"16,(X) horas Revista de las fuerzas del A larde por el General y su Estado Mayor. | DEL ALARDE 1984 | LA ORDENANZA DEL | OIA 23 DE JU N IO (SABADO ) | SERVICIO DEL ALARDE DE",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
19eb8df0ce71,1984,1984-09-01,Bidasoan - PH IRUN 0002,1984-09-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1984/1984-09-01 - Bidasoan - PH IRUN 0002.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,3,0,,"Alarde, cantineras, mandos",Referencia localizada por barrido textual,"EI veterano y po p u la r iru né s M an olo B arandiarán, Hachero de l A la rd e de San | MANDOS DEL ALARDE | SAN MARCIAL 84",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
34fd9d5032ea,1984,1984-12-01,Bidasoan - PH IRUN 0002,1984-12-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1984/1984-12-01 - Bidasoan - PH IRUN 0002.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,5,0,,"companias, mandos",Referencia localizada por barrido textual,"(PERRERIAS EN IRUN) | EL VIAJE DE BODA | San Marcial y el Instituto ""Pío Baroja” . Finalizado el gestionar centros como la Residencia y el Provincial. | feccionándose y formándose grandes empresas, el paraje del Barrio de Meaka, complejo minero explotad | les rodea. En Irún quedan los resíos de las que fueron, situada en el Barrio de Meaka, cerca de la T",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
2f2d1ea1a7de,1985,1985,Programa de fiestas,1985A,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1985A.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,5,5,"1, 2, 3, 4, 6","alarde, musica, recorrido",Referencia localizada por OCR visual; revisar contra imagen original,"- IRUNGO SANMARTZIALAK” di DSBI - EXAINA f¿ ZZ SANMARCIALES” 0£ nN EO 10 1985 S GE | Ó…ENC_: 2 VA K z | ) Kepa eta Marzial Doneen Jaiak | Irun, 1985 ko Ekaina — Fiestas de San Pedro y San Marcial Irún, Jun | y Berriz ee gure San Marzialetako jaiak direla 1a, zuengana azaltzeko Nuevamente me corresponde el honor de dirigiros un | Exainaren 15etik 218 arte, udaleko areto nagusian, 1925etik 1984 bi- eeez tarteko San Marzial jaietako iragarkien erakus | cN , 11,00 horas En la Plaza Urdanbia, segunda tanda clasificatoria para el «XII 11,00-etan Urdanibia enparantzan, «XIl",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
74a54ca252f8,1985,1985,Programa de fiestas,1985B,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1985B.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,4,4,"2, 3, 4, 6","alarde, companias, musica, recorrido",Referencia localizada por OCR visual; revisar contra imagen original,"Pasaje localizado por OCR visual | Si -7 EEE S T ra Y l— \ — )* - | + E %í AURREZI\'IKL,]*(:\\\UV\I7IP»\L;\k, 1985.ko L¡c… DE AFORROS MUNICIPAL se une a S | 18,30 horas En la Pista de Atletismo de Plaiaundi, tendrá lugar el «l GRAN PRE- 20,00-etan Udaleko areto nagusian, «IRUN | 17,00-etan - Uranzu pelota-tokian eta «IRUNGO RACING CLUB» delakoak an 17,00 horas En el Frontón Uranzu, eliminatorias d",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
8e1307b8adf0,1985,1985,Programa de fiestas,1985C,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1985C.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,3,3,"2, 4, 5","companias, mandos, musica, recorrido, ritual",Referencia localizada por OCR visual; revisar contra imagen original,"| 10,00-etan gb?égmgaakga ula\G\AkRREN SAr:er\ronFLZ:dALkEUSKAL GELA- 10,00 horas En el Frontón Uranzu, finales del I| T | 6,00 horas En la Plaza San Juan, la Agrupación Cuitural BANDA DE MUSICA 6,00-etan _ San Juan enparantzan, «IRUNGO HIRIA» | a E EA 12,30 horas - Enla Plaza Urdanibia, ALARDE DE TXISTULARIS, organizado por 12,00-etan HARRIJASOTZAILEAK la SOCIEDA",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
7b69af01e855,1985,1985-03-01,Bidasoan - PH IRUN 0002,1985-03-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1985/1985-03-01 - Bidasoan - PH IRUN 0002.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,5,0,,"Alarde, companias, ritual",Referencia localizada por barrido textual,"11. Ascasíbar - Oiarbide (Bar San Marcial). Dos in fo rm a c ió n , po rq u e el m us, adem ás de ser p o p ula r, | ACTA DE CONSTITUCION DEL LU.K.T. ORDENANZAS DE IRUN DE 1560 | DONANTES DE SANGRE DE IRON | Una zona tan ""cashotera” hasta no hace mucho tiem­ daños de la ermita de San cierra la misma al tráf | metálica de la Compañía provincial de Teléfonos, a un che” defensor de Rafael y José Gómez y enemigo",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
f355b7caec6d,1985,1985-06-01,Bidasoan - PH IRUN 0002,1985-06-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1985/1985-06-01 - Bidasoan - PH IRUN 0002.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,8,0,,"cantineras, companias, mandos, musica, ritual, suspensiones/cambios",Referencia localizada por barrido textual,"""X GARREN SAN MARZIAL BOLAKETA SARIA"" delako le­ | 16.00-etan: ""X GARREN SAN MARZIAL BOLAKETA SARIA"" 24.00-etan: SanJuanenparantzan ""PIROTECNIACABALLER | 18.30 horas: En el Frontón Uranzu, finales del XXXIII TORNEO PREMIO SAN MARCIAL DE BOLOS"", | ALARDE | DIANA DE VILLARROBLEDO,",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
611d6d419f56,1985,1985-09-01,Bidasoan - PH IRUN 0002,1985-09-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1985/1985-09-01 - Bidasoan - PH IRUN 0002.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,7,0,,"Alarde, cantineras, companias, mandos, musica, ritual",Referencia localizada por barrido textual,"11.30 horas: Los gigantes y cabezudos par­ 9.00 horas: Diana por los dulzaineros. ciudad. | 20.00 horas: SOLEMNE TE DEUM Y SAL­ | DE SEPTIEMBRE DE 1985 (RESUMEN) | Hondarribia, es hablar del alarde y todo su entorno; ya que por algo es él, | Magistral de la Cofradía del Salmón del Bidasoa. Como Gran -Naturalmente. Porque aparte del Alarde y todos los fes­",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
1501bb07e2cd,1985,1985-12-01,Bidasoan - PH IRUN 0002,1985-12-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1985/1985-12-01 - Bidasoan - PH IRUN 0002.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,6,0,,"companias, mandos, ritual, suspensiones/cambios",Referencia localizada por barrido textual,"Agosto de 1655 ante su merced el señor capitán Miguel de | LA LONJA DE HONDARRIBIA | LOS PAISES EUROPEOS, ORIENTE M E D IO Y AFRICA | Lapitz....................................... 11 ¿Meaca, Meaka o Meacar? A. lectivo Comercio Exterio | ante su merced nuestro señor capitán D. Miguel López de",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
ac68fb9ba57f,1986,1986,Programa de fiestas,1986A,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1986A.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,7,7,"1, 2, 3, 4, 5, 6, 7","alarde, companias",Referencia localizada por OCR visual; revisar contra imagen original,"— ÁB - IRUNGO “SANMARTZIALAK” — | Y - 1986.0 — EKAINEAN , | v E [ \L ea —— — SAN MARCIALES” DE IRUN JUNIO DE 1986 — =_ | presentes en estas Fiestas, nahi dugu, irundar guztiei San — | deseando a todos los iruneses — Martzial zoriontsu | unos | F San Martzial - 86 N w&“ W Gez AGURRA SALUDO Gure San Martzialetako jaiak direla eta, be- Nuevamente tengo el honor de | San Marcial - 86 Jaiotzez edo adopzioz irundar zaren hori: egi- Cuando éste Programa llegue a tu hogar iru- tarau hau zu | San Martzial - 86 | 7 .",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
